era,channel,masspoint,selection,selection_expr,S,S_err,B_total,B_total_err,B_by_process,B_by_process_err,S_over_sqrtB,S_over_sqrtB_err,S_eff_vs_baseline,B_eff_vs_baseline,signal_complete,background_complete,complete
2018,Combined,MHc70_MA15,nB_loose_ge1,nB_loose >= 1,17.984006352930955,0.06944083196766654,1050.181052690742,22.141871967302087,"{""WZ"": 114.97384217736614, ""ZZ"": 19.82889334366257, ""conversion"": 31.97963413116998, ""nonprompt"": 534.5518988706172, ""others"": 19.664699321840686, ""tZq"": 54.88980486371395, ""ttH"": 28.947640042956184, ""ttW"": 36.26673634328761, ""ttZ"": 209.07790359612795}","{""WZ"": 3.174945688766902, ""ZZ"": 0.1277683841842119, ""conversion"": 13.732675867463037, ""nonprompt"": 17.04398751906225, ""others"": 0.14039177808085415, ""tZq"": 0.5167607911017635, ""ttH"": 0.21815474015141892, ""ttW"": 0.36154112863677296, ""ttZ"": 0.7854535340240032}",0.5549506418774309,0.0062303336039252885,1.0,1.0,True,True,True
2018,Combined,MHc70_MA15,nB_loose_ge2,nB_loose >= 2,12.502749579640678,0.0577923234790208,462.0247173461124,13.64488692597021,"{""WZ"": 29.4915100139159, ""ZZ"": 5.875311007901143, ""conversion"": 23.46745049246247, ""nonprompt"": 175.85460088041145, ""others"": 10.235706215503008, ""tZq"": 27.097816887597375, ""ttH"": 20.66859830221299, ""ttW"": 25.078859221112214, ""ttZ"": 144.25486432499582}","{""WZ"": 1.5855081902221686, ""ZZ"": 0.06889374974436756, ""conversion"": 9.285467864905707, ""nonprompt"": 9.836255907255937, ""others"": 0.0970450650957139, ""tZq"": 0.36144759115090636, ""ttH"": 0.18452083186350296, ""ttW"": 0.29564059492796396, ""ttZ"": 0.6565055252656022}",0.5816649939727284,0.009000088229680925,0.695214922319188,0.43994767965231013,True,True,True
2018,Combined,MHc70_MA15,nB_loose_ge3,nB_loose >= 3,2.796077148330876,0.027563649229406267,88.7264564662795,4.835156147380968,"{""WZ"": 3.3510793397105014, ""ZZ"": 0.4475209439234372, ""conversion"": 3.4316795912289138, ""nonprompt"": 26.469550117035396, ""others"": 2.841527499818932, ""tZq"": 3.134351494507086, ""ttH"": 5.9734485499071805, ""ttW"": 3.1607398004676064, ""ttZ"": 39.916559129680444}","{""WZ"": 0.4937720128547103, ""ZZ"": 0.01890684543897353, ""conversion"": 2.8984488116787497, ""nonprompt"": 3.8158027857691494, ""others"": 0.04157285448002298, ""tZq"": 0.1368758885449921, ""ttH"": 0.10047461444840682, ""ttW"": 0.1171318708015764, ""ttZ"": 0.3590709565903758}",0.2968401084384433,0.008601237506099051,0.15547576515814474,0.08448681895273892,True,True,True
2018,Combined,MHc100_MA60,baseline,1,38.14275780437736,0.10896289570217986,1050.181052690742,22.141871967302087,"{""WZ"": 114.97384217736614, ""ZZ"": 19.82889334366257, ""conversion"": 31.97963413116998, ""nonprompt"": 534.5518988706172, ""others"": 19.664699321840686, ""tZq"": 54.88980486371395, ""ttH"": 28.947640042956184, ""ttW"": 36.26673634328761, ""ttZ"": 209.07790359612795}","{""WZ"": 3.174945688766902, ""ZZ"": 0.1277683841842119, ""conversion"": 13.732675867463037, ""nonprompt"": 17.04398751906225, ""others"": 0.14039177808085415, ""tZq"": 0.5167607911017635, ""ttH"": 0.21815474015141892, ""ttW"": 0.36154112863677296, ""ttZ"": 0.7854535340240032}",1.1770095890265766,0.012855461869206431,1.0,1.0,True,True,True
2018,Combined,MHc100_MA60,nB_loose_ge1,nB_loose >= 1,38.14275780437736,0.10896289570217986,1050.181052690742,22.141871967302087,"{""WZ"": 114.97384217736614, ""ZZ"": 19.82889334366257, ""conversion"": 31.97963413116998, ""nonprompt"": 534.5518988706172, ""others"": 19.664699321840686, ""tZq"": 54.88980486371395, ""ttH"": 28.947640042956184, ""ttW"": 36.26673634328761, ""ttZ"": 209.07790359612795}","{""WZ"": 3.174945688766902, ""ZZ"": 0.1277683841842119, ""conversion"": 13.732675867463037, ""nonprompt"": 17.04398751906225, ""others"": 0.14039177808085415, ""tZq"": 0.5167607911017635, ""ttH"": 0.21815474015141892, ""ttW"": 0.36154112863677296, ""ttZ"": 0.7854535340240032}",1.1770095890265766,0.012855461869206431,1.0,1.0,True,True,True
2018,Combined,MHc100_MA60,nB_loose_ge2,nB_loose >= 2,25.952548752811595,0.08976373410997804,462.0247173461124,13.64488692597021,"{""WZ"": 29.4915100139159, ""ZZ"": 5.875311007901143, ""conversion"": 23.46745049246247, ""nonprompt"": 175.85460088041145, ""others"": 10.235706215503008, ""tZq"": 27.097816887597375, ""ttH"": 20.66859830221299, ""ttW"": 25.078859221112214, ""ttZ"": 144.25486432499582}","{""WZ"": 1.5855081902221686, ""ZZ"": 0.06889374974436756, ""conversion"": 9.285467864905707, ""nonprompt"": 9.836255907255937, ""others"": 0.0970450650957139, ""tZq"": 0.36144759115090636, ""ttH"": 0.18452083186350296, ""ttW"": 0.29564059492796396, ""ttZ"": 0.6565055252656022}",1.2073895440138007,0.018311356068415923,0.6804056719211115,0.43994767965231013,True,True,True
2018,Combined,MHc100_MA60,nB_loose_ge3,nB_loose >= 3,5.668614228019572,0.04241049496644665,88.7264564662795,4.835156147380968,"{""WZ"": 3.3510793397105014, ""ZZ"": 0.4475209439234372, ""conversion"": 3.4316795912289138, ""nonprompt"": 26.469550117035396, ""others"": 2.841527499818932, ""tZq"": 3.134351494507086, ""ttH"": 5.9734485499071805, ""ttW"": 3.1607398004676064, ""ttZ"": 39.916559129680444}","{""WZ"": 0.4937720128547103, ""ZZ"": 0.01890684543897353, ""conversion"": 2.8984488116787497, ""nonprompt"": 3.8158027857691494, ""others"": 0.04157285448002298, ""tZq"": 0.1368758885449921, ""ttH"": 0.10047461444840682, ""ttW"": 0.1171318708015764, ""ttZ"": 0.3590709565903758}",0.6017974372221835,0.017004409568053047,0.14861574134445588,0.08448681895273892,True,True,True
2018,Combined,MHc130_MA90,baseline,1,39.905216815790546,0.11216863919452337,1050.181052690742,22.141871967302087,"{""WZ"": 114.97384217736614, ""ZZ"": 19.82889334366257, ""conversion"": 31.97963413116998, ""nonprompt"": 534.5518988706172, ""others"": 19.664699321840686, ""tZq"": 54.88980486371395, ""ttH"": 28.947640042956184, ""ttW"": 36.26673634328761, ""ttZ"": 209.07790359612795}","{""WZ"": 3.174945688766902, ""ZZ"": 0.1277683841842119, ""conversion"": 13.732675867463037, ""nonprompt"": 17.04398751906225, ""others"": 0.14039177808085415, ""tZq"": 0.5167607911017635, ""ttH"": 0.21815474015141892, ""ttW"": 0.36154112863677296, ""ttZ"": 0.7854535340240032}",1.2313955662372111,0.013434820893523667,1.0,1.0,True,True,True
2018,Combined,MHc130_MA90,nB_loose_ge1,nB_loose >= 1,39.905216815790546,0.11216863919452337,1050.181052690742,22.141871967302087,"{""WZ"": 114.97384217736614, ""ZZ"": 19.82889334366257, ""conversion"": 31.97963413116998, ""nonprompt"": 534.5518988706172, ""others"": 19.664699321840686, ""tZq"": 54.88980486371395, ""ttH"": 28.947640042956184, ""ttW"": 36.26673634328761, ""ttZ"": 209.07790359612795}","{""WZ"": 3.174945688766902, ""ZZ"": 0.1277683841842119, ""conversion"": 13.732675867463037, ""nonprompt"": 17.04398751906225, ""others"": 0.14039177808085415, ""tZq"": 0.5167607911017635, ""ttH"": 0.21815474015141892, ""ttW"": 0.36154112863677296, ""ttZ"": 0.7854535340240032}",1.2313955662372111,0.013434820893523667,1.0,1.0,True,True,True
2018,Combined,MHc130_MA90,nB_loose_ge2,nB_loose >= 2,24.856860411063174,0.08861539904554361,462.0247173461124,13.64488692597021,"{""WZ"": 29.4915100139159, ""ZZ"": 5.875311007901143, ""conversion"": 23.46745049246247, ""nonprompt"": 175.85460088041145, ""others"": 10.235706215503008, ""tZq"": 27.097816887597375, ""ttH"": 20.66859830221299, ""ttW"": 25.078859221112214, ""ttZ"": 144.25486432499582}","{""WZ"": 1.5855081902221686, ""ZZ"": 0.06889374974436756, ""conversion"": 9.285467864905707, ""nonprompt"": 9.836255907255937, ""others"": 0.0970450650957139, ""tZq"": 0.36144759115090636, ""ttH"": 0.18452083186350296, ""ttW"": 0.29564059492796396, ""ttZ"": 0.6565055252656022}",1.15641487251139,0.017566703179686477,0.622897515525521,0.43994767965231013,True,True,True
2018,Combined,MHc130_MA90,nB_loose_ge3,nB_loose >= 3,5.0996120418627005,0.04050078960975541,88.7264564662795,4.835156147380968,"{""WZ"": 3.3510793397105014, ""ZZ"": 0.4475209439234372, ""conversion"": 3.4316795912289138, ""nonprompt"": 26.469550117035396, ""others"": 2.841527499818932, ""tZq"": 3.134351494507086, ""ttH"": 5.9734485499071805, ""ttW"": 3.1607398004676064, ""ttZ"": 39.916559129680444}","{""WZ"": 0.4937720128547103, ""ZZ"": 0.01890684543897353, ""conversion"": 2.8984488116787497, ""nonprompt"": 3.8158027857691494, ""others"": 0.04157285448002298, ""tZq"": 0.1368758885449921, ""ttH"": 0.10047461444840682, ""ttW"": 0.1171318708015764, ""ttZ"": 0.3590709565903758}",0.5413904235096527,0.015365410111954997,0.12779311701032475,0.08448681895273892,True,True,True
2018,Combined,MHc160_MA155,baseline,1,18.55404020916481,0.06496965040693121,1050.181052690742,22.141871967302087,"{""WZ"": 114.97384217736614, ""ZZ"": 19.82889334366257, ""conversion"": 31.97963413116998, ""nonprompt"": 534.5518988706172, ""others"": 19.664699321840686, ""tZq"": 54.88980486371395, ""ttH"": 28.947640042956184, ""ttW"": 36.26673634328761, ""ttZ"": 209.07790359612795}","{""WZ"": 3.174945688766902, ""ZZ"": 0.1277683841842119, ""conversion"": 13.732675867463037, ""nonprompt"": 17.04398751906225, ""others"": 0.14039177808085415, ""tZq"": 0.5167607911017635, ""ttH"": 0.21815474015141892, ""ttW"": 0.36154112863677296, ""ttZ"": 0.7854535340240032}",0.57254075212321,0.006359941277115092,1.0,1.0,True,True,True
2018,Combined,MHc160_MA155,nB_loose_ge1,nB_loose >= 1,18.55404020916481,0.06496965040693121,1050.181052690742,22.141871967302087,"{""WZ"": 114.97384217736614, ""ZZ"": 19.82889334366257, ""conversion"": 31.97963413116998, ""nonprompt"": 534.5518988706172, ""others"": 19.664699321840686, ""tZq"": 54.88980486371395, ""ttH"": 28.947640042956184, ""ttW"": 36.26673634328761, ""ttZ"": 209.07790359612795}","{""WZ"": 3.174945688766902, ""ZZ"": 0.1277683841842119, ""conversion"": 13.732675867463037, ""nonprompt"": 17.04398751906225, ""others"": 0.14039177808085415, ""tZq"": 0.5167607911017635, ""ttH"": 0.21815474015141892, ""ttW"": 0.36154112863677296, ""ttZ"": 0.7854535340240032}",0.57254075212321,0.006359941277115092,1.0,1.0,True,True,True
2018,Combined,MHc160_MA155,nB_loose_ge2,nB_loose >= 2,6.3233507500395305,0.03834991752137411,462.0247173461124,13.64488692597021,"{""WZ"": 29.4915100139159, ""ZZ"": 5.875311007901143, ""conversion"": 23.46745049246247, ""nonprompt"": 175.85460088041145, ""others"": 10.235706215503008, ""tZq"": 27.097816887597375, ""ttH"": 20.66859830221299, ""ttW"": 25.078859221112214, ""ttZ"": 144.25486432499582}","{""WZ"": 1.5855081902221686, ""ZZ"": 0.06889374974436756, ""conversion"": 9.285467864905707, ""nonprompt"": 9.836255907255937, ""others"": 0.0970450650957139, ""tZq"": 0.36144759115090636, ""ttH"": 0.18452083186350296, ""ttW"": 0.29564059492796396, ""ttZ"": 0.6565055252656022}",0.2941810321386039,0.004696115211026159,0.3408072138873611,0.43994767965231013,True,True,True
2018,Combined,MHc160_MA155,nB_loose_ge3,nB_loose >= 3,0.6773269860766382,0.01270131481565601,88.7264564662795,4.835156147380968,"{""WZ"": 3.3510793397105014, ""ZZ"": 0.4475209439234372, ""conversion"": 3.4316795912289138, ""nonprompt"": 26.469550117035396, ""others"": 2.841527499818932, ""tZq"": 3.134351494507086, ""ttH"": 5.9734485499071805, ""ttW"": 3.1607398004676064, ""ttZ"": 39.916559129680444}","{""WZ"": 0.4937720128547103, ""ZZ"": 0.01890684543897353, ""conversion"": 2.8984488116787497, ""nonprompt"": 3.8158027857691494, ""others"": 0.04157285448002298, ""tZq"": 0.1368758885449921, ""ttH"": 0.10047461444840682, ""ttW"": 0.1171318708015764, ""ttZ"": 0.3590709565903758}",0.07190710603793429,0.0023784524786387095,0.0365056331904504,0.08448681895273892,True,True,True
