MHc,MX,variable,events_A,events_H,entries_A,entries_H,mean_A,mean_H,rms_A,rms_H,max_ratio_deviation
160,155,electron_lead_phi,200000,200000,75418,75840,-0.006294648977416374,-0.001165312850810009,1.8112113277589998,1.810030286022161,0.10743970560030647
160,155,electron_lead_mass,200000,200000,75418,75840,0.0,0.0,0.0,0.0,0.0
160,155,electron_sublead_pt,200000,200000,4473,4496,2.6682661363480435,2.7157244235892537,1.9423281466691835,2.001282995418905,6.959074733096088
160,155,electron_sublead_eta,200000,200000,4473,4496,0.03200975283951477,0.018534876830661556,1.4514236494785404,1.4657351116786812,5.4667482206405715
160,155,electron_sublead_phi,200000,200000,4473,4496,-0.05352913608331179,0.0009472397993747845,1.803897894552641,1.8181596183529858,0.4026238259144741
160,155,electron_sublead_mass,200000,200000,4473,4496,0.0,0.0,0.0,0.0,0.0
160,155,udsg_lead_pt,200000,200000,160068,159973,34.273424288035564,34.18211770036868,42.032036008677494,42.01016657315035,3.002375400848888
160,155,udsg_lead_eta,200000,200000,160068,159973,0.0007286251045875389,0.0014766130515849437,1.3977881457223682,1.394372245448758,0.8010689303820013
160,155,udsg_lead_phi,200000,200000,160068,159973,-0.0025675640462799352,-0.007145769016392577,1.8166402429748825,1.8125317545531296,0.08991001705222046
160,155,udsg_lead_mass,200000,200000,160068,159973,0.0,0.0,0.0,0.0,0.0
160,155,udsg_sublead_pt,200000,200000,79976,79760,17.8348471124516,17.69015474340143,21.872247893183896,21.57736706123424,5.016248746238724
160,155,udsg_sublead_eta,200000,200000,79976,79760,0.0006367514946409476,-0.0012113539940669285,1.556770017530613,1.5580745689644306,0.6197592778335002
160,155,udsg_sublead_phi,200000,200000,79976,79760,-0.006830397781021721,0.0019125445635081448,1.8177705985853871,1.817832641456226,0.13483148560726477
160,155,udsg_sublead_mass,200000,200000,79976,79760,0.0,0.0,0.0,0.0,0.0
160,155,b_lead_pt,200000,200000,200000,200000,73.19122012326892,73.13235381552134,41.44764342541667,41.42365736608,1.9999999999999991
160,155,b_lead_eta,200000,200000,200000,200000,-0.0022603987038386547,-0.0011815366889547827,1.4121447398576665,1.4085588733726637,0.6923076923076925
160,155,b_lead_phi,200000,200000,200000,200000,0.002433021666936473,-0.009487195177379778,1.8146436665924308,1.8164874000226428,0.06933247339567905
160,155,b_lead_mass,200000,200000,200000,200000,0.0,0.0,0.0,0.0,0.0
160,155,b_sublead_pt,200000,200000,200000,200000,13.929207501720063,13.941091288686643,8.943076055001766,8.993598998577017,3.9999999999999956
160,155,b_sublead_eta,200000,200000,200000,200000,0.0016468568274802973,-0.0011390084474435648,1.4875606405568036,1.489412836553235,0.29629629629629717
160,155,b_sublead_phi,200000,200000,200000,200000,0.006767644477660936,0.003413897368068293,1.8129568849210713,1.8117514872728466,0.06637027627818348
160,155,b_sublead_mass,200000,200000,200000,200000,0.0,0.0,0.0,0.0,0.0
160,155,top_hplus_b_lead_pt,200000,200000,200000,200000,14.218169589851172,14.238741493469922,9.30524710594266,9.373816518678206,6.000000000000006
160,155,top_hplus_b_lead_eta,200000,200000,200000,200000,0.0013755856709572493,-0.0001852782304978049,1.4481387256709377,1.449758785658984,0.7500000000000007
160,155,top_hplus_b_lead_phi,200000,200000,200000,200000,0.006639350894012555,0.0018844006470517967,1.8130359962036646,1.8118698424239605,0.062499999999999556
160,155,top_hplus_b_lead_mass,200000,200000,200000,200000,0.0,0.0,0.0,0.0,0.0
160,155,top_w_b_lead_pt,200000,200000,200000,200000,72.90165719205575,72.8340249124832,41.77842785088504,41.76193222902287,1.9999999999999982
160,155,top_w_b_lead_eta,200000,200000,200000,200000,-0.001991848686844019,-0.002135278764183846,1.4524992096710843,1.4492895827847785,0.33333333333333315
160,155,top_w_b_lead_phi,200000,200000,200000,200000,0.002561315250584907,-0.007957698456363446,1.8145649227973697,1.8163789213234163,0.06488917442981057
160,155,top_w_b_lead_mass,200000,200000,200000,200000,0.0,0.0,0.0,0.0,0.0
160,155,top_w_electron_lead_pt,200000,200000,39907,40075,50.896012065809664,51.03533326995516,35.527858426912644,35.76442964294045,2.983231441048026
160,155,top_w_electron_lead_eta,200000,200000,39907,40075,0.0076048920630787465,-0.009772830590853378,1.4456486360434764,1.451040840914562,2.485327510917031
160,155,top_w_electron_lead_phi,200000,200000,39907,40075,-0.012268429738026313,-0.0036013499778207577,1.8123504696236177,1.811142637106633,0.19412552734808664
160,155,top_w_electron_lead_mass,200000,200000,39907,40075,0.0,0.0,0.0,0.0,0.0
160,155,top_w_muon_lead_pt,200000,200000,39867,39942,51.33818439757017,51.08747550826377,36.14809423262091,35.64838613254006,2.9924891092083428
160,155,top_w_muon_lead_eta,200000,200000,39867,39942,-0.00031437101048366616,-0.004332116547092869,1.444499175956926,1.4561681847023609,1.4953056932552213
160,155,top_w_muon_lead_phi,200000,200000,39867,39942,-0.0002791273910681729,-0.018973577167066633,1.8071442217163498,1.8187594644535785,0.16706179919432418
160,155,top_w_muon_lead_mass,200000,200000,39867,39942,0.0,0.0,0.0,0.0,0.0
160,155,scalar_muon_lead_pt,200000,200000,200000,200000,113.06202547054205,112.76684763084019,44.36211446543306,44.14583249625977,0.75
160,155,scalar_muon_lead_eta,200000,200000,200000,200000,0.0054976400261632025,-0.0012285428789880343,1.3216703834312755,1.3251172750369473,1.2352941176470593
160,155,scalar_muon_lead_phi,200000,200000,200000,200000,-0.0005062495680921669,0.0018256602788432193,1.81299191966293,1.8149659886162963,0.05621536025336504
160,155,scalar_muon_lead_mass,200000,200000,200000,200000,0.0,0.0,0.0,0.0,0.0
160,155,scalar_muon_sublead_pt,200000,200000,200000,200000,53.26139208315691,53.309360368908024,24.477294408113064,24.49777864189356,3.9999999999999982
160,155,scalar_muon_sublead_eta,200000,200000,200000,200000,-0.003613463244470252,-0.007554972164044165,1.571495432277542,1.568804960245618,0.4499999999999995
160,155,scalar_muon_sublead_phi,200000,200000,200000,200000,0.004743213904103661,0.007320578410332258,1.81276030429785,1.8116481462488192,0.06930369401765235
160,155,scalar_muon_sublead_mass,200000,200000,200000,200000,0.0,0.0,0.0,0.0,0.0
160,155,hplus_pt,200000,200000,200000,200000,106.02804370936853,105.9728942687488,60.08616157161623,60.03559628792396,0.33707865168539297
160,155,hplus_eta,200000,200000,200000,200000,0.0024326766005084706,-0.005416387473240169,1.8607620088549945,1.8623554029290403,0.2734375000000001
160,155,hplus_phi,200000,200000,200000,200000,0.005283954950838271,0.003701495933503203,1.8114606660602215,1.8145626248125257,0.0744854622672324
160,155,hplus_mass,200000,200000,200000,200000,160.00000681806546,160.00001511167065,0.0021504338699274927,0.0021687946258111034,0.0029354994370276444
160,155,neutral_higgs_pt,200000,200000,200000,200000,103.38015501402039,103.25501100275163,59.128683908797996,58.9959616284873,0.46774193548387233
160,155,neutral_higgs_eta,200000,200000,200000,200000,0.0023555017476890754,-0.005316523915426023,1.8602925998252204,1.8624621403562525,0.40000000000000036
160,155,neutral_higgs_phi,200000,200000,200000,200000,0.005430535100687353,0.003493135933337388,1.8116657139626884,1.8143722481855553,0.056996477745757
160,155,neutral_higgs_mass,200000,200000,200000,200000,154.9999935901376,155.0000005944908,0.002153058697092894,0.0021503044477873003,0.001788225838858848
